2020-03-19 15:35:09 INFO  WebEventListener:64 - Trying to find Element By : By.xpath: //a[@title='Playschools']
2020-03-19 15:35:09 INFO  WebEventListener:68 - Found Element By : By.xpath: //a[@title='Playschools']
2020-03-19 15:37:25 INFO  WebEventListener:20 - Before navigating to: 'https://www.firstcry.com/'
2020-03-19 15:37:35 INFO  WebEventListener:24 - Navigated to:'https://www.firstcry.com/'
2020-03-19 15:37:40 INFO  WebEventListener:64 - Trying to find Element By : By.id: deny
2020-03-19 15:37:40 INFO  WebEventListener:68 - Found Element By : By.id: deny
2020-03-19 15:37:40 INFO  WebEventListener:64 - Trying to find Element By : By.id: deny
2020-03-19 15:37:40 INFO  WebEventListener:68 - Found Element By : By.id: deny
2020-03-19 15:37:40 INFO  WebEventListener:36 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (dd016520953d215a88d00b1a29d9c52e)] -> id: deny]
2020-03-19 15:37:40 INFO  WebEventListener:40 - Clicked on: [[ChromeDriver: chrome on WINDOWS (dd016520953d215a88d00b1a29d9c52e)] -> id: deny]
2020-03-19 15:37:45 INFO  WebEventListener:64 - Trying to find Element By : By.cssSelector: div[class='menu-container'] ul li[class='B14_42 allcat'] a
2020-03-19 15:37:45 INFO  WebEventListener:68 - Found Element By : By.cssSelector: div[class='menu-container'] ul li[class='B14_42 allcat'] a
2020-03-19 15:37:45 INFO  WebEventListener:64 - Trying to find Element By : By.xpath: //span[@id='allmenu18']/../a
2020-03-19 15:37:45 INFO  WebEventListener:68 - Found Element By : By.xpath: //span[@id='allmenu18']/../a
2020-03-19 15:37:45 INFO  WebEventListener:64 - Trying to find Element By : By.xpath: //a[@title='Playschools']
2020-03-19 15:37:45 INFO  WebEventListener:68 - Found Element By : By.xpath: //a[@title='Playschools']
2020-03-19 15:38:55 INFO  WebEventListener:20 - Before navigating to: 'https://www.firstcry.com/'
2020-03-19 15:38:59 INFO  WebEventListener:24 - Navigated to:'https://www.firstcry.com/'
2020-03-19 15:39:04 INFO  WebEventListener:64 - Trying to find Element By : By.id: deny
2020-03-19 15:39:04 INFO  WebEventListener:68 - Found Element By : By.id: deny
2020-03-19 15:39:04 INFO  WebEventListener:64 - Trying to find Element By : By.id: deny
2020-03-19 15:39:04 INFO  WebEventListener:68 - Found Element By : By.id: deny
2020-03-19 15:39:04 INFO  WebEventListener:36 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (01bea8f8b26f0515a1fcadfa0b96bce9)] -> id: deny]
2020-03-19 15:39:04 INFO  WebEventListener:40 - Clicked on: [[ChromeDriver: chrome on WINDOWS (01bea8f8b26f0515a1fcadfa0b96bce9)] -> id: deny]
2020-03-19 15:39:09 INFO  WebEventListener:64 - Trying to find Element By : By.cssSelector: div[class='menu-container'] ul li[class='B14_42 allcat'] a
2020-03-19 15:39:09 INFO  WebEventListener:68 - Found Element By : By.cssSelector: div[class='menu-container'] ul li[class='B14_42 allcat'] a
2020-03-19 15:39:09 INFO  WebEventListener:64 - Trying to find Element By : By.xpath: //span[@id='allmenu18']/../a
2020-03-19 15:39:09 INFO  WebEventListener:68 - Found Element By : By.xpath: //span[@id='allmenu18']/../a
2020-03-19 15:39:09 INFO  WebEventListener:64 - Trying to find Element By : By.xpath: //a[@title='Playschools']
2020-03-19 15:39:09 INFO  WebEventListener:68 - Found Element By : By.xpath: //a[@title='Playschools']
2020-03-19 15:42:48 INFO  WebEventListener:20 - Before navigating to: 'https://www.firstcry.com/'
2020-03-19 15:43:01 INFO  WebEventListener:24 - Navigated to:'https://www.firstcry.com/'
2020-03-19 15:43:01 INFO  WebEventListener:64 - Trying to find Element By : By.id: deny
2020-03-19 15:43:01 INFO  WebEventListener:68 - Found Element By : By.id: deny
2020-03-19 15:43:01 INFO  WebEventListener:64 - Trying to find Element By : By.id: deny
2020-03-19 15:43:01 INFO  WebEventListener:68 - Found Element By : By.id: deny
2020-03-19 15:43:01 INFO  WebEventListener:36 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (4ff592bf63830c017890b0b22c2d6e9f)] -> id: deny]
2020-03-19 15:43:01 INFO  WebEventListener:40 - Clicked on: [[ChromeDriver: chrome on WINDOWS (4ff592bf63830c017890b0b22c2d6e9f)] -> id: deny]
2020-03-19 15:43:06 INFO  WebEventListener:64 - Trying to find Element By : By.cssSelector: div[class='menu-container'] ul li[class='B14_42 allcat'] a
2020-03-19 15:43:06 INFO  WebEventListener:68 - Found Element By : By.cssSelector: div[class='menu-container'] ul li[class='B14_42 allcat'] a
2020-03-19 15:43:06 INFO  WebEventListener:64 - Trying to find Element By : By.xpath: //span[@id='allmenu18']/../a
